Species;Event;Latitude;Longitude;Plot;DOY_day;Plant_h_cm;Biom_tot_g
B_hordaceus;ALB;48.3006;9.3546;AEG13;135;38.6;0.473
B_hordaceus;ALB;48.3006;9.3546;AEG33;154;47.6;0.4
B_hordaceus;ALB;48.3006;9.3546;AEG33;154;55;2.575
B_hordaceus;ALB;48.3006;9.3546;AEG33;147;41.1;0.247
B_hordaceus;ALB;48.3006;9.3546;AEG33;NA;40.5;0.4
B_hordaceus;ALB;48.3006;9.3546;AEG34;145;45;0.303
B_hordaceus;ALB;48.3006;9.3546;AEG34;145;43.5;0.395
B_hordaceus;ALB;48.3006;9.3546;AEG34;147;43.9;0.483
B_hordaceus;ALB;48.3006;9.3546;AEG34;176;41.7;0.766
B_hordaceus;ALB;48.3006;9.3546;AEG34;147;55.6;1.43
B_hordaceus;ALB;48.3006;9.3546;AEG34;147;50.7;0.557
B_hordaceus;ALB;48.3006;9.3546;AEG34;147;36.9;0.246
B_hordaceus;ALB;48.3006;9.3546;AEG34;NA;45.2;1.265
B_hordaceus;ALB;48.3006;9.3546;AEG34;145;39.6;0.307
B_hordaceus;ALB;48.3006;9.3546;AEG34;145;32.6;0.243
B_hordaceus;ALB;48.3006;9.3546;AEG34;147;47.3;0.385
B_hordaceus;ALB;48.3006;9.3546;AEG34;147;47;0.351
B_hordaceus;ALB;48.3006;9.3546;AEG34;147;42.8;0.778
B_hordaceus;ALB;48.3006;9.3546;AEG34;149;44;0.379
B_hordaceus;ALB;48.3006;9.3546;AEG37;138;52.6;0.705
B_hordaceus;ALB;48.3006;9.3546;AEG37;133;42.3;0.503
B_hordaceus;ALB;48.3006;9.3546;AEG37;131;41.9;0.273
B_hordaceus;ALB;48.3006;9.3546;AEG37;131;37.3;0.409
B_hordaceus;ALB;48.3006;9.3546;AEG37;133;41.7;0.41
B_hordaceus;ALB;48.3006;9.3546;AEG37;131;37;0.247
B_hordaceus;ALB;48.3006;9.3546;AEG41;133;32.6;0.162
B_hordaceus;ALB;48.3006;9.3546;AEG41;131;37.5;0.293
B_hordaceus;ALB;48.3006;9.3546;AEG41;133;33.1;0.201
B_hordaceus;ALB;48.3006;9.3546;AEG41;128;NA;NA
B_hordaceus;ALB;48.3006;9.3546;AEG41;NA;43.8;0.22
B_hordaceus;ALB;48.3006;9.3546;AEG43;210;44.2;3.787
B_hordaceus;ALB;48.3006;9.3546;AEG43;175;54.3;0.317
B_hordaceus;ALB;48.3006;9.3546;AEG43;NA;30.2;0.262
B_hordaceus;ALB;48.3006;9.3546;AEG43;NA;35.3;0.315
B_hordaceus;ALB;48.3006;9.3546;AEG43;NA;32.3;1.366
B_hordaceus;ALB;48.3006;9.3546;AEG43;NA;31.3;0.574
B_hordaceus;ALB;48.3006;9.3546;AEG43;173;39.8;0.831
B_hordaceus;ALB;48.3006;9.3546;AEG43;NA;27.6;0.412
B_hordaceus;ALB;48.3006;9.3546;AEG43;NA;33.2;0.868
B_hordaceus;ALB;48.3006;9.3546;AEG46;131;53.6;1.479
B_hordaceus;ALB;48.3006;9.3546;AEG46;138;32.9;0.173
B_hordaceus;ALB;48.3006;9.3546;AEG46;133;42.1;0.389
B_hordaceus;ALB;48.3006;9.3546;AEG46;133;39.4;0.286
B_hordaceus;ALB;48.3006;9.3546;AEG46;133;26.1;0.094
B_hordaceus;ALB;48.3006;9.3546;AEG46;131;24.1;0.157
B_hordaceus;ALB;48.3006;9.3546;AEG46;140;47.1;0.624
B_hordaceus;ALB;48.3006;9.3546;AEG46;135;48.3;0.414
B_hordaceus;ALB;48.3006;9.3546;AEG46;131;48.7;0.436
B_hordaceus;ALB;48.3006;9.3546;AEG46;135;45.2;0.422
B_hordaceus;ALB;48.3006;9.3546;AEG46;135;42.2;0.3
B_hordaceus;ALB;48.3006;9.3546;AEG46;135;42.7;0.348
B_hordaceus;ALB;48.3006;9.3546;AEG46;138;47.6;0.413
B_hordaceus;ALB;48.3006;9.3546;AEG46;135;39.9;0.477
B_hordaceus;ALB;48.3006;9.3546;AEG46;128;32.2;0.238
B_hordaceus;ALB;48.3006;9.3546;AEG46;NA;34.9;0.185
B_hordaceus;ALB;48.3006;9.3546;AEG46;131;31.2;0.217
B_hordaceus;ALB;48.3006;9.3546;AEG46;135;51.2;0.458
B_hordaceus;ALB;48.3006;9.3546;AEG46;133;35.2;0.181
B_hordaceus;ALB;48.3006;9.3546;AEG46;138;50.6;0.446
C_holosteoides;HAI;51.1025;10.3822;HEG2;130;19.2;0.328
C_holosteoides;HAI;51.1025;10.3822;HEG2;116;42.5;6.109
C_holosteoides;HAI;51.1025;10.3822;HEG2;111;32.6;4.75
C_holosteoides;HAI;51.1025;10.3822;HEG2;120;35.3;3.019
C_holosteoides;HAI;51.1025;10.3822;HEG2;90;45.9;4.015
C_holosteoides;HAI;51.1025;10.3822;HEG2;127;26.6;0.514
C_holosteoides;HAI;51.1025;10.3822;HEG2;125;23.4;0.656
C_holosteoides;HAI;51.1025;10.3822;HEG2;125;17.8;0.536
C_holosteoides;HAI;51.1025;10.3822;HEG2;116;28.2;0.529
C_holosteoides;HAI;51.1025;10.3822;HEG5;134;25.1;0.564
C_holosteoides;HAI;51.1025;10.3822;HEG5;123;32.3;2.416
C_holosteoides;HAI;51.1025;10.3822;HEG5;130;19.1;0.552
C_holosteoides;HAI;51.1025;10.3822;HEG5;116;18.2;0.486
C_holosteoides;HAI;51.1025;10.3822;HEG5;125;49.4;4.835
C_holosteoides;HAI;51.1025;10.3822;HEG5;90;18.5;0.402
C_holosteoides;HAI;51.1025;10.3822;HEG5;123;25.2;0.296
C_holosteoides;HAI;51.1025;10.3822;HEG5;102;43;1.572
C_holosteoides;HAI;51.1025;10.3822;HEG5;130;20.4;0.375
C_holosteoides;HAI;51.1025;10.3822;HEG5;120;52.6;11.937
C_holosteoides;HAI;51.1025;10.3822;HEG5;130;19;0.607
C_holosteoides;HAI;51.1025;10.3822;HEG5;139;34.8;2.5
C_holosteoides;HAI;51.1025;10.3822;HEG5;106;42.4;5.346
C_holosteoides;HAI;51.1025;10.3822;HEG5;120;19.8;0.609
C_holosteoides;HAI;51.1025;10.3822;HEG5;118;29.4;1.265
C_holosteoides;HAI;51.1025;10.3822;HEG5;120;22.5;0.505
C_holosteoides;HAI;51.1025;10.3822;HEG5;120;41.5;2.287
C_holosteoides;HAI;51.1025;10.3822;HEG5;106;18;0.386
C_holosteoides;HAI;51.1025;10.3822;HEG5;123;22.1;0.321
C_holosteoides;HAI;51.1025;10.3822;HEG5;109;49.3;18.649
C_holosteoides;HAI;51.1025;10.3822;HEG6;116;23;0.917
C_holosteoides;HAI;51.1025;10.3822;HEG6;104;28.5;1.481
C_holosteoides;HAI;51.1025;10.3822;HEG6;123;30.2;1.137
C_holosteoides;HAI;51.1025;10.3822;HEG6;137;20.8;0.612
C_holosteoides;HAI;51.1025;10.3822;HEG6;137;23.7;0.4
C_holosteoides;HAI;51.1025;10.3822;HEG6;127;27.3;0.417
C_holosteoides;HAI;51.1025;10.3822;HEG6;120;35.2;2.677
C_holosteoides;HAI;51.1025;10.3822;HEG6;130;19.6;0.548
C_holosteoides;HAI;51.1025;10.3822;HEG6;120;36.8;1.913
C_holosteoides;HAI;51.1025;10.3822;HEG6;90;28.2;1.105
C_holosteoides;HAI;51.1025;10.3822;HEG7;120;28.6;0.971
C_holosteoides;HAI;51.1025;10.3822;HEG7;125;22.7;0.542
C_holosteoides;HAI;51.1025;10.3822;HEG7;123;30.8;1.656
C_holosteoides;HAI;51.1025;10.3822;HEG7;130;22.2;0.586
C_holosteoides;HAI;51.1025;10.3822;HEG7;127;45;4.644
C_holosteoides;HAI;51.1025;10.3822;HEG7;116;34.4;3.346
C_holosteoides;HAI;51.1025;10.3822;HEG7;109;27;0.747
C_holosteoides;HAI;51.1025;10.3822;HEG7;118;43.2;6.41
C_holosteoides;HAI;51.1025;10.3822;HEG7;120;16.3;0.322
C_holosteoides;HAI;51.1025;10.3822;HEG8;127;13.9;0.406
C_holosteoides;HAI;51.1025;10.3822;HEG8;123;25.2;0.431
C_holosteoides;HAI;51.1025;10.3822;HEG8;123;19.5;0.462
C_holosteoides;HAI;51.1025;10.3822;HEG8;123;50;5.201
C_holosteoides;HAI;51.1025;10.3822;HEG8;134;18.2;0.545
C_holosteoides;HAI;51.1025;10.3822;HEG8;130;46.2;2.553
C_holosteoides;HAI;51.1025;10.3822;HEG8;123;22;0.321
C_holosteoides;HAI;51.1025;10.3822;HEG8;106;24.8;0.972
C_holosteoides;HAI;51.1025;10.3822;HEG8;139;14.6;0.461
C_holosteoides;HAI;51.1025;10.3822;HEG8;125;22.7;0.407
C_holosteoides;HAI;51.1025;10.3822;HEG9;116;25.3;0.417
C_holosteoides;HAI;51.1025;10.3822;HEG9;125;41.8;1.64
C_holosteoides;HAI;51.1025;10.3822;HEG9;141;30.4;0.713
C_holosteoides;HAI;51.1025;10.3822;HEG9;109;37.2;5.925
C_holosteoides;HAI;51.1025;10.3822;HEG9;116;25.1;0.736
C_holosteoides;HAI;51.1025;10.3822;HEG9;130;26.5;0.742
C_holosteoides;HAI;51.1025;10.3822;HEG9;116;14.4;0.287
C_holosteoides;HAI;51.1025;10.3822;HEG9;107;21.7;0.319
C_holosteoides;HAI;51.1025;10.3822;HEG9;137;23.6;1.716
C_holosteoides;HAI;51.1025;10.3822;HEG9;109;22.2;0.508
C_holosteoides;HAI;51.1025;10.3822;HEG11;137;31;0.51
C_holosteoides;HAI;51.1025;10.3822;HEG11;116;17.7;0.411
C_holosteoides;HAI;51.1025;10.3822;HEG11;120;45.4;9.178
C_holosteoides;HAI;51.1025;10.3822;HEG11;90;23;1.037
C_holosteoides;HAI;51.1025;10.3822;HEG11;NA;10.3;0.186
C_holosteoides;HAI;51.1025;10.3822;HEG11;130;33.2;1.14
C_holosteoides;HAI;51.1025;10.3822;HEG11;134;17.9;0.403
C_holosteoides;HAI;51.1025;10.3822;HEG11;123;23.8;0.677
C_holosteoides;HAI;51.1025;10.3822;HEG11;123;43;2.256
C_holosteoides;HAI;51.1025;10.3822;HEG12;116;20.3;0.63
C_holosteoides;HAI;51.1025;10.3822;HEG12;125;26.4;0.357
C_holosteoides;HAI;51.1025;10.3822;HEG12;137;16.4;0.279
C_holosteoides;HAI;51.1025;10.3822;HEG12;123;24.6;0.361
C_holosteoides;HAI;51.1025;10.3822;HEG12;116;23.5;0.661
C_holosteoides;HAI;51.1025;10.3822;HEG12;127;37.1;2.593
C_holosteoides;HAI;51.1025;10.3822;HEG12;127;18.9;0.468
C_holosteoides;HAI;51.1025;10.3822;HEG12;120;57.1;22.285
C_holosteoides;HAI;51.1025;10.3822;HEG12;130;21.1;0.848
C_holosteoides;HAI;51.1025;10.3822;HEG12;120;54.5;18.956
C_holosteoides;HAI;51.1025;10.3822;HEG14;123;39.4;4.506
C_holosteoides;HAI;51.1025;10.3822;HEG14;120;29.3;1.843
C_holosteoides;HAI;51.1025;10.3822;HEG14;120;25.4;0.813
C_holosteoides;HAI;51.1025;10.3822;HEG14;118;19.1;0.647
C_holosteoides;HAI;51.1025;10.3822;HEG14;130;23;0.395
C_holosteoides;HAI;51.1025;10.3822;HEG14;120;41.8;7.39
C_holosteoides;HAI;51.1025;10.3822;HEG16;120;24.5;0.476
C_holosteoides;HAI;51.1025;10.3822;HEG16;90;38.9;3.223
C_holosteoides;HAI;51.1025;10.3822;HEG16;118;37.8;0.978
C_holosteoides;HAI;51.1025;10.3822;HEG16;123;43.3;2.595
C_holosteoides;HAI;51.1025;10.3822;HEG16;127;19.1;0.361
C_holosteoides;HAI;51.1025;10.3822;HEG16;130;25.6;0.522
C_holosteoides;HAI;51.1025;10.3822;HEG16;116;22.1;0.466
C_holosteoides;HAI;51.1025;10.3822;HEG16;130;21.5;0.337
C_holosteoides;HAI;51.1025;10.3822;HEG16;132;21.5;0.598
C_holosteoides;HAI;51.1025;10.3822;HEG16;116;26;0.669
C_holosteoides;HAI;51.1025;10.3822;HEG17;123;30.4;1.075
C_holosteoides;HAI;51.1025;10.3822;HEG17;118;21.3;0.435
C_holosteoides;HAI;51.1025;10.3822;HEG17;123;37.3;0.929
C_holosteoides;HAI;51.1025;10.3822;HEG17;90;27.4;0.668
C_holosteoides;HAI;51.1025;10.3822;HEG17;120;40.1;5.171
C_holosteoides;HAI;51.1025;10.3822;HEG17;125;47.5;2.8
C_holosteoides;HAI;51.1025;10.3822;HEG17;127;18.3;0.611
C_holosteoides;HAI;51.1025;10.3822;HEG17;125;20.1;0.353
C_holosteoides;HAI;51.1025;10.3822;HEG17;120;46.7;3.306
C_holosteoides;HAI;51.1025;10.3822;HEG17;104;30.3;1.017
C_holosteoides;HAI;51.1025;10.3822;HEG18;127;19.9;0.788
C_holosteoides;HAI;51.1025;10.3822;HEG18;123;18.8;0.644
C_holosteoides;HAI;51.1025;10.3822;HEG18;123;20.9;0.334
C_holosteoides;HAI;51.1025;10.3822;HEG18;118;19.8;0.564
C_holosteoides;HAI;51.1025;10.3822;HEG18;118;20.3;0.461
C_holosteoides;HAI;51.1025;10.3822;HEG18;130;18.9;0.572
C_holosteoides;HAI;51.1025;10.3822;HEG19;123;22.3;0.483
C_holosteoides;HAI;51.1025;10.3822;HEG19;123;55;10.006
C_holosteoides;HAI;51.1025;10.3822;HEG19;120;46.6;4.386
C_holosteoides;HAI;51.1025;10.3822;HEG19;139;27.3;0.382
C_holosteoides;HAI;51.1025;10.3822;HEG19;123;32.7;1.196
C_holosteoides;HAI;51.1025;10.3822;HEG19;123;27.5;0.69
C_holosteoides;HAI;51.1025;10.3822;HEG19;120;23;0.957
C_holosteoides;HAI;51.1025;10.3822;HEG19;134;27;0.185
C_holosteoides;HAI;51.1025;10.3822;HEG19;125;33.9;0.405
C_holosteoides;HAI;51.1025;10.3822;HEG19;130;21.2;0.317
C_holosteoides;HAI;51.1025;10.3822;HEG20;132;45;18.169
C_holosteoides;HAI;51.1025;10.3822;HEG20;111;27.7;0.728
C_holosteoides;HAI;51.1025;10.3822;HEG20;137;35.2;6.722
C_holosteoides;HAI;51.1025;10.3822;HEG20;127;24.2;0.477
C_holosteoides;HAI;51.1025;10.3822;HEG20;111;18.2;0.431
C_holosteoides;HAI;51.1025;10.3822;HEG20;144;13.8;0.087
C_holosteoides;HAI;51.1025;10.3822;HEG20;120;40.5;1.448
C_holosteoides;HAI;51.1025;10.3822;HEG20;134;16.4;0.433
C_holosteoides;HAI;51.1025;10.3822;HEG20;137;26.6;0.477
C_holosteoides;HAI;51.1025;10.3822;HEG20;123;27.6;1.161
C_holosteoides;HAI;51.1025;10.3822;HEG21;116;19.1;0.566
C_holosteoides;HAI;51.1025;10.3822;HEG21;116;44.7;4.669
C_holosteoides;HAI;51.1025;10.3822;HEG21;120;12.4;0.182
C_holosteoides;HAI;51.1025;10.3822;HEG21;104;15.4;0.304
C_holosteoides;HAI;51.1025;10.3822;HEG21;90;25.3;0.516
C_holosteoides;HAI;51.1025;10.3822;HEG21;102;21.7;0.551
C_holosteoides;HAI;51.1025;10.3822;HEG21;118;20.3;0.298
C_holosteoides;HAI;51.1025;10.3822;HEG21;123;30.6;2.368
C_holosteoides;HAI;51.1025;10.3822;HEG21;NA;8.6;0.415
C_holosteoides;HAI;51.1025;10.3822;HEG21;134;15.2;0.601
C_holosteoides;HAI;51.1025;10.3822;HEG23;118;49.7;15.144
C_holosteoides;HAI;51.1025;10.3822;HEG23;123;21.3;0.441
C_holosteoides;HAI;51.1025;10.3822;HEG23;118;29.2;0.611
C_holosteoides;HAI;51.1025;10.3822;HEG23;130;23.1;0.311
C_holosteoides;HAI;51.1025;10.3822;HEG23;120;25.2;0.355
C_holosteoides;HAI;51.1025;10.3822;HEG23;95;53.7;5.243
C_holosteoides;HAI;51.1025;10.3822;HEG23;118;37.7;3.633
C_holosteoides;HAI;51.1025;10.3822;HEG23;118;26.5;0.392
C_holosteoides;HAI;51.1025;10.3822;HEG23;118;57.3;8.655
C_holosteoides;HAI;51.1025;10.3822;HEG23;125;28.6;0.4
C_holosteoides;HAI;51.1025;10.3822;HEG24;125;23.2;0.45
C_holosteoides;HAI;51.1025;10.3822;HEG24;130;34.7;1.485
C_holosteoides;HAI;51.1025;10.3822;HEG24;102;39.5;1.587
C_holosteoides;HAI;51.1025;10.3822;HEG24;116;48.5;24.126
C_holosteoides;HAI;51.1025;10.3822;HEG24;134;14.3;0.272
C_holosteoides;HAI;51.1025;10.3822;HEG24;90;36.2;1.689
C_holosteoides;HAI;51.1025;10.3822;HEG24;141;22.8;0.324
C_holosteoides;HAI;51.1025;10.3822;HEG26;130;38.5;1.484
C_holosteoides;HAI;51.1025;10.3822;HEG26;91;54.7;3.33
C_holosteoides;HAI;51.1025;10.3822;HEG26;104;22.2;0.341
C_holosteoides;HAI;51.1025;10.3822;HEG26;111;31.8;0.694
C_holosteoides;HAI;51.1025;10.3822;HEG26;116;26.3;0.448
C_holosteoides;HAI;51.1025;10.3822;HEG26;123;19.4;0.375
C_holosteoides;HAI;51.1025;10.3822;HEG26;120;27.3;0.649
C_holosteoides;HAI;51.1025;10.3822;HEG26;90;20.6;0.311
C_holosteoides;HAI;51.1025;10.3822;HEG26;120;19.1;0.385
C_holosteoides;HAI;51.1025;10.3822;HEG26;120;27.1;0.606
C_holosteoides;HAI;51.1025;10.3822;HEG27;130;22.1;0.597
C_holosteoides;HAI;51.1025;10.3822;HEG27;91;41.3;4.853
C_holosteoides;HAI;51.1025;10.3822;HEG27;127;26.1;0.625
C_holosteoides;HAI;51.1025;10.3822;HEG27;111;22.7;0.522
C_holosteoides;HAI;51.1025;10.3822;HEG27;109;24.5;0.615
C_holosteoides;HAI;51.1025;10.3822;HEG27;123;33.9;1.309
C_holosteoides;HAI;51.1025;10.3822;HEG27;104;39.8;1.528
C_holosteoides;HAI;51.1025;10.3822;HEG27;116;31.9;1.074
C_holosteoides;HAI;51.1025;10.3822;HEG27;125;30.9;0.687
C_holosteoides;HAI;51.1025;10.3822;HEG27;123;23.8;0.536
C_holosteoides;HAI;51.1025;10.3822;HEG28;130;29.2;0.486
C_holosteoides;HAI;51.1025;10.3822;HEG28;132;19.5;0.369
C_holosteoides;HAI;51.1025;10.3822;HEG28;130;38.7;2.841
C_holosteoides;HAI;51.1025;10.3822;HEG28;95;48;9.564
C_holosteoides;HAI;51.1025;10.3822;HEG28;123;31.4;1.656
C_holosteoides;HAI;51.1025;10.3822;HEG28;118;15;0.634
C_holosteoides;HAI;51.1025;10.3822;HEG28;123;66.3;11.296
C_holosteoides;HAI;51.1025;10.3822;HEG28;123;22;0.411
C_holosteoides;HAI;51.1025;10.3822;HEG28;125;29.6;0.843
C_holosteoides;HAI;51.1025;10.3822;HEG28;95;35;2.253
C_holosteoides;HAI;51.1025;10.3822;HEG29;120;49.4;4.3
C_holosteoides;HAI;51.1025;10.3822;HEG29;123;25.3;0.556
C_holosteoides;HAI;51.1025;10.3822;HEG29;132;22.1;0.422
C_holosteoides;HAI;51.1025;10.3822;HEG29;123;30.7;2.172
C_holosteoides;HAI;51.1025;10.3822;HEG29;118;21.2;0.516
C_holosteoides;HAI;51.1025;10.3822;HEG29;127;28.3;1.589
C_holosteoides;HAI;51.1025;10.3822;HEG29;116;16.5;0.319
C_holosteoides;HAI;51.1025;10.3822;HEG29;134;26.3;0.814
C_holosteoides;HAI;51.1025;10.3822;HEG29;123;48.4;12.811
C_holosteoides;HAI;51.1025;10.3822;HEG29;102;33.8;4.734
C_holosteoides;HAI;51.1025;10.3822;HEG30;106;21.2;0.359
C_holosteoides;HAI;51.1025;10.3822;HEG30;123;25.2;0.302
C_holosteoides;HAI;51.1025;10.3822;HEG30;123;28.3;1.588
C_holosteoides;HAI;51.1025;10.3822;HEG30;118;28.9;0.508
C_holosteoides;HAI;51.1025;10.3822;HEG30;95;27.2;0.61
C_holosteoides;HAI;51.1025;10.3822;HEG30;123;21.7;0.467
C_holosteoides;HAI;51.1025;10.3822;HEG30;90;20;0.487
C_holosteoides;HAI;51.1025;10.3822;HEG30;125;23.5;0.316
C_holosteoides;HAI;51.1025;10.3822;HEG30;130;22.4;0.666
C_holosteoides;HAI;51.1025;10.3822;HEG30;130;31.3;1.548
C_holosteoides;HAI;51.1025;10.3822;HEG31;123;25.6;0.801
C_holosteoides;HAI;51.1025;10.3822;HEG31;102;21.5;0.519
C_holosteoides;HAI;51.1025;10.3822;HEG31;99;35.6;3.379
C_holosteoides;HAI;51.1025;10.3822;HEG31;91;23.3;0.725
C_holosteoides;HAI;51.1025;10.3822;HEG31;116;30;1.651
C_holosteoides;HAI;51.1025;10.3822;HEG31;118;29;0.701
C_holosteoides;HAI;51.1025;10.3822;HEG31;102;44.6;4.322
C_holosteoides;HAI;51.1025;10.3822;HEG31;130;31.4;0.959
C_holosteoides;HAI;51.1025;10.3822;HEG31;127;15.1;0.317
C_holosteoides;HAI;51.1025;10.3822;HEG31;125;24.5;0.271
C_holosteoides;HAI;51.1025;10.3822;HEG32;123;27.7;0.438
C_holosteoides;HAI;51.1025;10.3822;HEG32;123;52.3;8.087
C_holosteoides;HAI;51.1025;10.3822;HEG32;123;18.2;0.322
C_holosteoides;HAI;51.1025;10.3822;HEG32;97;33.6;1.082
C_holosteoides;HAI;51.1025;10.3822;HEG32;123;27.2;0.662
C_holosteoides;HAI;51.1025;10.3822;HEG32;118;33.9;0.738
C_holosteoides;HAI;51.1025;10.3822;HEG32;127;19.7;0.396
C_holosteoides;HAI;51.1025;10.3822;HEG32;120;33.5;1.492
C_holosteoides;HAI;51.1025;10.3822;HEG32;123;30.6;0.934
C_holosteoides;HAI;51.1025;10.3822;HEG32;130;18.3;0.535
C_holosteoides;HAI;51.1025;10.3822;HEG32;90;30.8;2.008
C_holosteoides;HAI;51.1025;10.3822;HEG33;123;28.6;0.963
C_holosteoides;HAI;51.1025;10.3822;HEG33;123;27.6;0.488
C_holosteoides;HAI;51.1025;10.3822;HEG33;120;47.8;9.42
C_holosteoides;HAI;51.1025;10.3822;HEG33;125;18.4;0.279
C_holosteoides;HAI;51.1025;10.3822;HEG33;127;20.6;0.457
C_holosteoides;HAI;51.1025;10.3822;HEG33;118;23.4;0.385
C_holosteoides;HAI;51.1025;10.3822;HEG33;120;31.7;1.805
C_holosteoides;HAI;51.1025;10.3822;HEG33;99;22.4;0.576
C_holosteoides;HAI;51.1025;10.3822;HEG33;118;41;3.24
C_holosteoides;HAI;51.1025;10.3822;HEG33;120;23.2;0.513
C_holosteoides;HAI;51.1025;10.3822;HEG34;123;21.3;0.542
C_holosteoides;HAI;51.1025;10.3822;HEG34;120;28.9;0.433
C_holosteoides;HAI;51.1025;10.3822;HEG34;130;23.8;0.37
C_holosteoides;HAI;51.1025;10.3822;HEG34;118;35.2;2.212
C_holosteoides;HAI;51.1025;10.3822;HEG34;137;23.4;0.34
C_holosteoides;HAI;51.1025;10.3822;HEG34;123;25.2;0.513
C_holosteoides;HAI;51.1025;10.3822;HEG34;123;29.5;0.976
C_holosteoides;HAI;51.1025;10.3822;HEG34;120;19;0.459
C_holosteoides;HAI;51.1025;10.3822;HEG34;120;22.7;0.471
C_holosteoides;HAI;51.1025;10.3822;HEG34;118;44.1;2.357
C_holosteoides;HAI;51.1025;10.3822;HEG35;118;17.6;0.268
C_holosteoides;HAI;51.1025;10.3822;HEG35;111;22.6;0.78
C_holosteoides;HAI;51.1025;10.3822;HEG35;120;28;2.257
C_holosteoides;HAI;51.1025;10.3822;HEG35;123;14.7;0.34
C_holosteoides;HAI;51.1025;10.3822;HEG35;118;22.3;0.645
C_holosteoides;HAI;51.1025;10.3822;HEG35;127;20.7;0.421
C_holosteoides;HAI;51.1025;10.3822;HEG35;90;38.7;6.651
C_holosteoides;HAI;51.1025;10.3822;HEG35;111;37.4;2.457
C_holosteoides;HAI;51.1025;10.3822;HEG35;118;49.3;5.521
C_holosteoides;HAI;51.1025;10.3822;HEG35;125;14.8;0.396
C_holosteoides;HAI;51.1025;10.3822;HEG36;90;17.4;0.387
C_holosteoides;HAI;51.1025;10.3822;HEG36;111;20.2;0.401
C_holosteoides;HAI;51.1025;10.3822;HEG36;118;25.2;0.536
C_holosteoides;HAI;51.1025;10.3822;HEG36;123;25.8;0.35
C_holosteoides;HAI;51.1025;10.3822;HEG36;90;33.6;8.024
C_holosteoides;HAI;51.1025;10.3822;HEG36;109;23.4;0.645
C_holosteoides;HAI;51.1025;10.3822;HEG36;130;20.7;0.366
C_holosteoides;HAI;51.1025;10.3822;HEG36;123;20.4;0.491
C_holosteoides;HAI;51.1025;10.3822;HEG36;118;19.4;0.511
C_holosteoides;HAI;51.1025;10.3822;HEG36;125;30;0.269
C_holosteoides;HAI;51.1025;10.3822;HEG37;116;55.5;9.647
C_holosteoides;HAI;51.1025;10.3822;HEG37;130;15.6;0.512
C_holosteoides;HAI;51.1025;10.3822;HEG37;120;28.2;0.457
C_holosteoides;HAI;51.1025;10.3822;HEG37;130;30.5;0.473
C_holosteoides;HAI;51.1025;10.3822;HEG37;120;25.8;0.393
C_holosteoides;HAI;51.1025;10.3822;HEG37;120;45.5;4.103
C_holosteoides;HAI;51.1025;10.3822;HEG37;104;14.9;0.251
C_holosteoides;HAI;51.1025;10.3822;HEG37;130;25.2;0.588
C_holosteoides;HAI;51.1025;10.3822;HEG37;120;55;3.893
C_holosteoides;HAI;51.1025;10.3822;HEG37;127;46.6;2.881
C_holosteoides;HAI;51.1025;10.3822;HEG38;102;20.2;0.516
C_holosteoides;HAI;51.1025;10.3822;HEG38;118;24.4;0.38
C_holosteoides;HAI;51.1025;10.3822;HEG38;130;16.6;0.365
C_holosteoides;HAI;51.1025;10.3822;HEG38;127;19.8;0.391
C_holosteoides;HAI;51.1025;10.3822;HEG38;123;23.3;0.368
C_holosteoides;HAI;51.1025;10.3822;HEG38;118;22;0.423
C_holosteoides;HAI;51.1025;10.3822;HEG38;137;22.9;NA
C_holosteoides;HAI;51.1025;10.3822;HEG38;120;31.7;0.46
C_holosteoides;HAI;51.1025;10.3822;HEG38;123;54;2.722
C_holosteoides;HAI;51.1025;10.3822;HEG38;120;29.3;0.495
C_holosteoides;HAI;51.1025;10.3822;HEG39;130;25.1;0.431
C_holosteoides;HAI;51.1025;10.3822;HEG39;125;24.1;0.491
C_holosteoides;HAI;51.1025;10.3822;HEG39;137;15.3;0.288
C_holosteoides;HAI;51.1025;10.3822;HEG39;130;20.5;0.165
C_holosteoides;HAI;51.1025;10.3822;HEG39;132;17.6;0.38
C_holosteoides;HAI;51.1025;10.3822;HEG39;118;54.7;6.732
C_holosteoides;HAI;51.1025;10.3822;HEG39;130;25.7;0.385
C_holosteoides;HAI;51.1025;10.3822;HEG39;118;19.1;0.209
C_holosteoides;HAI;51.1025;10.3822;HEG39;123;25;0.455
C_holosteoides;HAI;51.1025;10.3822;HEG39;90;18.9;0.377
C_holosteoides;HAI;51.1025;10.3822;HEG40;116;44.2;2.806
C_holosteoides;HAI;51.1025;10.3822;HEG40;120;27.1;0.523
C_holosteoides;HAI;51.1025;10.3822;HEG40;127;19.5;0.426
C_holosteoides;HAI;51.1025;10.3822;HEG40;123;51.6;8.795
C_holosteoides;HAI;51.1025;10.3822;HEG40;120;35.3;1.484
C_holosteoides;HAI;51.1025;10.3822;HEG40;120;62.6;10.529
C_holosteoides;HAI;51.1025;10.3822;HEG40;139;29.3;1.685
C_holosteoides;HAI;51.1025;10.3822;HEG40;123;37.2;0.34
C_holosteoides;HAI;51.1025;10.3822;HEG41;132;20.8;0.373
C_holosteoides;HAI;51.1025;10.3822;HEG41;90;21.3;0.451
C_holosteoides;HAI;51.1025;10.3822;HEG41;99;27.9;0.719
C_holosteoides;HAI;51.1025;10.3822;HEG41;137;21.4;0.445
